 Teff =  2300.00  logg =  4.50  mixLengthPara =  2.00  Abschluss =  8  beta =  2.20  pconv[bar] =  0.29
           6           7
 
           z           p      nuklea      growth       drift       misch         rho           T  aquer[mic]    vdr[m/s]          Kn    tau_nucl    tau_grow    tau_sink     tau_mix
  3.9979E+06  1.6217E-01  1.4346E-39  1.5361E-40 -1.5882E-39 -2.5764E-55  4.4062E-12  1.0321E+03  1.9974E-03  1.9469E+02  1.0545E+09  3.2835E+01  3.2638E+02  6.0268E+01  1.9467E+17
  4.0715E+06  1.6816E-01  1.6110E-39  1.8579E-40 -1.7968E-39 -3.2596E-55  4.5688E-12  1.0322E+03  2.0004E-03  1.8787E+02  1.0154E+09  3.3998E+01  3.1522E+02  6.2458E+01  1.7974E+17
  4.1451E+06  1.7437E-01  1.8092E-39  2.2476E-40 -2.0340E-39 -4.1256E-55  4.7373E-12  1.0322E+03  2.0036E-03  1.8130E+02  9.7770E+08  3.5204E+01  3.0447E+02  6.4725E+01  1.6595E+17
  4.2188E+06  1.8081E-01  2.0318E-39  2.7197E-40 -2.3038E-39 -5.2237E-55  4.9121E-12  1.0323E+03  2.0070E-03  1.7497E+02  9.4128E+08  3.6454E+01  2.9413E+02  6.7071E+01  1.5323E+17
  4.2924E+06  1.8749E-01  2.2818E-39  3.2920E-40 -2.6110E-39 -6.6167E-55  5.0934E-12  1.0323E+03  2.0107E-03  1.6887E+02  9.0611E+08  3.7750E+01  2.8417E+02  6.9498E+01  1.4148E+17
  4.3660E+06  1.9447E-01  2.5649E-39  3.9882E-40 -2.9638E-39 -8.3930E-55  5.2829E-12  1.0324E+03  2.0147E-03  1.6294E+02  8.7189E+08  3.9067E+01  2.7451E+02  7.2031E+01  1.3054E+17
  4.4396E+06  2.0174E-01  2.8845E-39  4.8350E-40 -3.3680E-39 -1.0657E-54  5.4801E-12  1.0325E+03  2.0190E-03  1.5721E+02  8.3874E+08  4.0423E+01  2.6518E+02  7.4662E+01  1.2041E+17
  4.5132E+06  2.0929E-01  3.2439E-39  5.8641E-40 -3.8304E-39 -1.3540E-54  5.6847E-12  1.0325E+03  2.0236E-03  1.5169E+02  8.0672E+08  4.1831E+01  2.5620E+02  7.7385E+01  1.1107E+17
  4.5868E+06  2.1711E-01  3.6481E-39  7.1152E-40 -4.3597E-39 -1.7213E-54  5.8970E-12  1.0326E+03  2.0285E-03  1.4637E+02  7.7580E+08  4.3293E+01  2.4756E+02  8.0201E+01  1.0245E+17
  4.6604E+06  2.2523E-01  4.1027E-39  8.6368E-40 -4.9664E-39 -2.1895E-54  6.1172E-12  1.0327E+03  2.0337E-03  1.4125E+02  7.4594E+08  4.4809E+01  2.3926E+02  8.3113E+01  9.4499E+16
