 Teff =  2300.00  logg =  4.50  mixLengthPara =  2.00  Abschluss =  8  beta =  2.20  pconv[bar] =  0.29
           6         167
 
           z           p           T        n<H>  CH          CO          CH2         H2O         C2H         C2          C3          C4          C5          C2H2        CHO         H2CO        CH3         CH4         CO2         C2H4        C2H4O       C2O         C3O2        OH          HO2         HCN         CN          C2N         C2N2        NH          HNO         NH2         NO          NO2         N2O         H+          H-          C-          CHNO        CHO+        CN+         CN-         CNN         NCN         C2-         C4N2        HNO2(cis)   HNO2(tr)    HNO3        HO+         HO-         H2N2        NH3         H3O+        H4N2        NO+         NO2-        NO3         N2O3        N2O4        N2O5        O-          O2-         O3          CO2-        SI2         SI3         SIC         SI2C        SIC2        SIH         SIH4        SIN         SI2N        SIO         SIO2        AL+         ALH         HALO        ALOH        ALOH+       ALOH-       ALO2H       ALN         ALO         ALO+        ALO2        ALO2-       AL2O        AL2O+       AL2O2       AL202+      CAL         MGH         MGOH        MGOH+       MG(OH)2     MG+         MGN         MGO         ALS         CKN         NACN        COS       
  2.6064E+07  1.7877E+04  1.6287E+03  1.3610E+17  4.6290E-01  3.3404E+13  4.7085E+01  2.4259E+13  2.8166E-01  1.4553E-08  1.1861E-11  7.5669E-22  1.6367E-26  6.8407E+02  1.4621E+07  3.3749E+05  2.8795E+05  2.2684E+07  3.2756E+09  6.4432E-01  3.0159E-10  3.9362E-03  1.2258E-07  6.0350E+08  4.0516E-03  1.7397E+07  1.2162E+02  6.6910E-06  1.6812E-05  7.9860E+04  3.7188E+00  2.7505E+06  8.0399E+04  2.0168E-06  4.5587E-03  1.7083E-17  4.4864E+03  3.6930E-10  1.8488E+03  3.2212E-10  1.8131E-29  2.1381E+01  8.0456E-10  5.9662E-05  1.4340E-08  3.0725E-20  8.6550E-07  1.0337E-06  6.4211E-18  9.2555E-21  7.2935E+01  1.1214E-02  3.5818E+08  5.2388E-06  1.1876E-06  3.5269E-13  3.7089E-06  1.1177E-20  4.8261E-26  1.2934E-37  5.0554E-49  6.6542E-03  1.8157E-09  1.0750E-15  1.4707E+00  1.1785E-01  1.9176E-07  3.4930E-05  1.7716E-04  4.8590E-06  1.3750E+06  8.8340E+03  4.1197E+03  5.0805E-02  4.0652E+12  2.4741E+06  6.3487E+01  8.5422E+07  4.9404E+02  2.1398E+09  1.1220E-01  1.1136E+00  4.9871E+06  7.9086E-01  4.5702E+05  4.0561E-12  1.1840E+02  4.4977E+02  7.1789E+06  2.2823E-05  1.4356E+02  8.8824E-17  1.7991E-05  7.0446E+09  4.9311E+09  3.8849E-05  4.9666E+05  3.2769E+01  1.1855E+04  1.3090E+07  3.2408E+07  1.9538E+02  4.0154E-06  2.0390E+07
  2.6083E+07  1.8106E+04  1.6307E+03  1.3766E+17  4.9137E-01  3.3789E+13  4.9341E+01  2.4535E+13  2.9596E-01  1.5706E-08  1.2762E-11  8.2761E-22  1.7931E-26  7.0705E+02  1.5016E+07  3.4547E+05  2.9699E+05  2.3063E+07  3.3049E+09  6.6341E-01  3.1470E-10  4.1339E-03  1.2734E-07  6.2261E+08  4.2673E-03  1.7825E+07  1.2723E+02  7.0872E-06  1.7524E-05  8.3307E+04  3.8817E+00  2.8413E+06  8.3343E+04  2.1273E-06  4.7543E-03  1.9283E-17  4.6841E+03  3.9902E-10  1.8936E+03  3.4949E-10  2.0956E-29  2.2161E+01  8.5902E-10  6.2842E-05  1.5291E-08  3.2751E-20  9.0979E-07  1.0864E-06  6.8706E-18  1.0468E-20  7.5816E+01  1.1708E-02  3.6511E+08  5.6064E-06  1.2429E-06  3.8719E-13  3.8684E-06  1.2109E-20  5.2685E-26  1.4360E-37  5.7454E-49  7.0332E-03  1.9358E-09  1.1643E-15  1.5131E+00  1.2408E-01  2.0262E-07  3.7261E-05  1.8566E-04  5.1356E-06  1.4291E+06  9.0731E+03  4.2811E+03  5.2905E-02  4.1120E+12  2.5142E+06  6.9423E+01  9.0770E+07  5.2620E+02  2.2339E+09  1.2212E-01  1.1856E+00  5.1945E+06  8.5397E-01  4.8592E+05  4.5798E-12  1.2572E+02  4.7084E+02  7.7261E+06  2.5647E-05  1.5420E+02  1.0157E-16  1.9763E-05  7.1811E+09  4.9632E+09  4.1108E-05  4.9867E+05  3.4580E+01  1.2218E+04  1.3360E+07  3.4104E+07  1.9882E+02  4.3603E-06  2.0630E+07
  2.6101E+07  1.8323E+04  1.6331E+03  1.3911E+17  5.2423E-01  3.4145E+13  5.1787E+01  2.4799E+13  3.1107E-01  1.7051E-08  1.3763E-11  9.0691E-22  1.9626E-26  7.2810E+02  1.5422E+07  3.5300E+05  3.0559E+05  2.3307E+07  3.3310E+09  6.7822E-01  3.2685E-10  4.3500E-03  1.3195E-07  6.4484E+08  4.5286E-03  1.8228E+07  1.3347E+02  7.5189E-06  1.8224E-05  8.7248E+04  4.0696E+00  2.9380E+06  8.6800E+04  2.2614E-06  4.9794E-03  2.2194E-17  4.9106E+03  4.3453E-10  1.9361E+03  3.8311E-10  2.4713E-29  2.2965E+01  9.2138E-10  6.6351E-05  1.6349E-08  3.4737E-20  9.6197E-07  1.1485E-06  7.4183E-18  1.2080E-20  7.9104E+01  1.2240E-02  3.7124E+08  6.0506E-06  1.2994E-06  4.3161E-13  4.0533E-06  1.3284E-20  5.8223E-26  1.6189E-37  6.6572E-49  7.4918E-03  2.0836E-09  1.2786E-15  1.5579E+00  1.3100E-01  2.1423E-07  3.9929E-05  1.9437E-04  5.4276E-06  1.4883E+06  9.2814E+03  4.4579E+03  5.5074E-02  4.1571E+12  2.5562E+06  7.6849E+01  9.6923E+07  5.6357E+02  2.3376E+09  1.3431E-01  1.2674E+00  5.4231E+06  9.2898E-01  5.2010E+05  5.2635E-12  1.3441E+02  4.9443E+02  8.3580E+06  2.9211E-05  1.6649E+02  1.1809E-16  2.1895E-05  7.3221E+09  4.9882E+09  4.3846E-05  4.9922E+05  3.6806E+01  1.2617E+04  1.3665E+07  3.6054E+07  2.0141E+02  4.7629E-06  2.0852E+07
  2.6120E+07  1.8536E+04  1.6355E+03  1.4052E+17  5.6049E-01  3.4491E+13  5.4403E+01  2.5047E+13  3.2723E-01  1.8565E-08  1.4873E-11  9.9597E-22  2.1514E-26  7.4931E+02  1.5839E+07  3.6041E+05  3.1427E+05  2.3509E+07  3.3545E+09  6.9206E-01  3.3899E-10  4.5820E-03  1.3664E-07  6.6848E+08  4.8144E-03  1.8631E+07  1.4019E+02  7.9871E-06  1.8948E-05  9.1499E+04  4.2711E+00  3.0389E+06  9.0508E+04  2.4085E-06  5.2205E-03  2.5720E-17  5.1551E+03  4.7467E-10  1.9781E+03  4.2147E-10  2.9361E-29  2.3804E+01  9.9019E-10  7.0139E-05  1.7509E-08  3.6832E-20  1.0183E-06  1.2154E-06  8.0242E-18  1.4032E-20  8.2603E+01  1.2801E-02  3.7710E+08  6.5461E-06  1.3577E-06  4.8353E-13  4.2500E-06  1.4617E-20  6.4535E-26  1.8315E-37  7.7493E-49  7.9985E-03  2.2482E-09  1.4091E-15  1.6035E+00  1.3841E-01  2.2646E-07  4.2865E-05  2.0344E-04  5.7395E-06  1.5509E+06  9.4787E+03  4.6446E+03  5.7307E-02  4.1994E+12  2.5967E+06  8.5567E+01  1.0382E+08  6.0539E+02  2.4506E+09  1.4842E-01  1.3580E+00  5.6696E+06  1.0147E+00  5.5857E+05  6.0937E-12  1.4413E+02  5.2006E+02  9.0807E+06  3.3514E-05  1.8046E+02  1.3839E-16  2.4374E-05  7.4525E+09  4.9991E+09  4.6790E-05  4.9788E+05  3.9223E+01  1.3014E+04  1.3956E+07  3.8233E+07  2.0377E+02  5.2150E-06  2.1067E+07
  2.6138E+07  1.8752E+04  1.6380E+03  1.4195E+17  5.9923E-01  3.4841E+13  5.7152E+01  2.5299E+13  3.4424E-01  2.0212E-08  1.6072E-11  1.0937E-21  2.3584E-26  7.7116E+02  1.6267E+07  3.6800E+05  3.2321E+05  2.3716E+07  3.3783E+09  7.0624E-01  3.5162E-10  4.8264E-03  1.4150E-07  6.9300E+08  5.1184E-03  1.9045E+07  1.4726E+02  8.4845E-06  1.9702E-05  9.5958E+04  4.4827E+00  3.1434E+06  9.4375E+04  2.5651E-06  5.4734E-03  2.9803E-17  5.4119E+03  5.1851E-10  2.0211E+03  4.6365E-10  3.4880E-29  2.4674E+01  1.0641E-09  7.4144E-05  1.8751E-08  3.9054E-20  1.0780E-06  1.2864E-06  8.6801E-18  1.6299E-20  8.6258E+01  1.3388E-02  3.8307E+08  7.0824E-06  1.4187E-06  5.4166E-13  4.4565E-06  1.6085E-20  7.1534E-26  2.0723E-37  9.0211E-49  8.5395E-03  2.4259E-09  1.5529E-15  1.6505E+00  1.4623E-01  2.3937E-07  4.6015E-05  2.1291E-04  6.0691E-06  1.6161E+06  9.6805E+03  4.8390E+03  5.9628E-02  4.2421E+12  2.6380E+06  9.5388E+01  1.1135E+08  6.5115E+02  2.5724E+09  1.6422E-01  1.4571E+00  5.9351E+06  1.1097E+00  6.0065E+05  7.0634E-12  1.5476E+02  5.4775E+02  9.8911E+06  3.8548E-05  1.9611E+02  1.6260E-16  2.7167E-05  7.5865E+09  5.0111E+09  4.9941E-05  4.9667E+05  4.1804E+01  1.3426E+04  1.4255E+07  4.0594E+07  2.0617E+02  5.7100E-06  2.1285E+07
  2.6156E+07  1.8971E+04  1.6404E+03  1.4339E+17  6.4057E-01  3.5196E+13  6.0035E+01  2.5553E+13  3.6211E-01  2.2002E-08  1.7366E-11  1.2010E-21  2.5852E-26  7.9369E+02  1.6707E+07  3.7575E+05  3.3241E+05  2.3925E+07  3.4023E+09  7.2078E-01  3.6472E-10  5.0835E-03  1.4654E-07  7.1834E+08  5.4405E-03  1.9468E+07  1.5466E+02  9.0122E-06  2.0487E-05  1.0062E+05  4.7042E+00  3.2512E+06  9.8396E+04  2.7314E-06  5.7378E-03  3.4520E-17  5.6807E+03  5.6628E-10  2.0651E+03  5.0994E-10  4.1417E-29  2.5576E+01  1.1434E-09  7.8370E-05  2.0078E-08  4.1413E-20  1.1410E-06  1.3613E-06  9.3874E-18  1.8924E-20  9.0064E+01  1.4001E-02  3.8915E+08  7.6608E-06  1.4824E-06  6.0658E-13  4.6723E-06  1.7694E-20  7.9266E-26  2.3438E-37  1.0496E-48  9.1152E-03  2.6169E-09  1.7108E-15  1.6989E+00  1.5450E-01  2.5307E-07  4.9394E-05  2.2287E-04  6.4180E-06  1.6840E+06  9.8878E+03  5.0415E+03  6.2052E-02  4.2856E+12  2.6800E+06  1.0643E+02  1.1954E+08  7.0108E+02  2.7032E+09  1.8186E-01  1.5650E+00  6.2198E+06  1.2148E+00  6.4654E+05  8.1936E-12  1.6633E+02  5.7752E+02  1.0797E+07  4.4426E-05  2.1358E+02  1.9140E-16  3.0309E-05  7.7217E+09  5.0225E+09  5.3285E-05  4.9540E+05  4.4540E+01  1.3848E+04  1.4558E+07  4.3146E+07  2.0860E+02  6.2509E-06  2.1505E+07
  2.6175E+07  1.9193E+04  1.6429E+03  1.4485E+17  6.8464E-01  3.5553E+13  6.3058E+01  2.5810E+13  3.8086E-01  2.3944E-08  1.8760E-11  1.3185E-21  2.8332E-26  8.1685E+02  1.7158E+07  3.8366E+05  3.4186E+05  2.4138E+07  3.4265E+09  7.3564E-01  3.7832E-10  5.3537E-03  1.5175E-07  7.4454E+08  5.7822E-03  1.9899E+07  1.6242E+02  9.5714E-06  2.1301E-05  1.0550E+05  4.9362E+00  3.3626E+06  1.0258E+05  2.9081E-06  6.0144E-03  3.9965E-17  5.9621E+03  6.1830E-10  2.1100E+03  5.6070E-10  4.9156E-29  2.6508E+01  1.2285E-09  8.2828E-05  2.1497E-08  4.3910E-20  1.2075E-06  1.4404E-06  1.0151E-17  2.1962E-20  9.4030E+01  1.4641E-02  3.9532E+08  8.2851E-06  1.5489E-06  6.7905E-13  4.8982E-06  1.9460E-20  8.7816E-26  2.6501E-37  1.2209E-48  9.7281E-03  2.8225E-09  1.8843E-15  1.7485E+00  1.6321E-01  2.6750E-07  5.3011E-05  2.3325E-04  6.7859E-06  1.7546E+06  1.0099E+04  5.2520E+03  6.4566E-02  4.3294E+12  2.7226E+06  1.1884E+02  1.2845E+08  7.5548E+02  2.8433E+09  2.0155E-01  1.6824E+00  6.5244E+06  1.3309E+00  6.9653E+05  9.5105E-12  1.7892E+02  6.0948E+02  1.1808E+07  5.1287E-05  2.3304E+02  2.2568E-16  3.3838E-05  7.8602E+09  5.0348E+09  5.6853E-05  4.9426E+05  4.7453E+01  1.4285E+04  1.4869E+07  4.5897E+07  2.1107E+02  6.8416E-06  2.1728E+07
  2.6186E+07  1.9327E+04  1.6444E+03  1.4574E+17  7.1257E-01  3.5770E+13  6.4947E+01  2.5966E+13  3.9261E-01  2.5193E-08  1.9652E-11  1.3946E-21  2.9936E-26  8.3112E+02  1.7435E+07  3.8850E+05  3.4767E+05  2.4268E+07  3.4412E+09  7.4475E-01  3.8675E-10  5.5230E-03  1.5497E-07  7.6074E+08  5.9976E-03  2.0164E+07  1.6727E+02  9.9241E-06  2.1807E-05  1.0854E+05  5.0810E+00  3.4313E+06  1.0518E+05  3.0196E-06  6.1870E-03  4.3639E-17  6.1379E+03  6.5182E-10  2.1375E+03  5.9358E-10  5.4481E-29  2.7085E+01  1.2826E-09  8.5628E-05  2.2397E-08  4.5485E-20  1.2493E-06  1.4901E-06  1.0639E-17  2.4015E-20  9.6496E+01  1.5039E-02  3.9909E+08  8.6842E-06  1.5903E-06  7.2666E-13  5.0391E-06  2.0604E-20  9.3387E-26  2.8530E-37  1.3369E-48  1.0116E-02  2.9536E-09  1.9968E-15  1.7791E+00  1.6864E-01  2.7647E-07  5.5303E-05  2.3967E-04  7.0164E-06  1.7983E+06  1.0228E+04  5.3820E+03  6.6112E-02  4.3555E+12  2.7483E+06  1.2703E+02  1.3418E+08  7.9051E+02  2.9322E+09  2.1448E-01  1.7578E+00  6.7175E+06  1.4065E+00  7.2871E+05  1.0405E-11  1.8702E+02  6.2980E+02  1.2472E+07  5.5955E-05  2.4579E+02  2.4936E-16  3.6169E-05  7.9456E+09  5.0429E+09  5.9117E-05  4.9364E+05  4.9298E+01  1.4555E+04  1.5061E+07  4.7655E+07  2.1257E+02  7.2231E-06  2.1863E+07
  2.6204E+07  1.9553E+04  1.6468E+03  1.4722E+17  7.6140E-01  3.6134E+13  6.8207E+01  2.6227E+13  4.1289E-01  2.7409E-08  2.1224E-11  1.5307E-21  3.2802E-26  8.5538E+02  1.7904E+07  3.9668E+05  3.5755E+05  2.4487E+07  3.4658E+09  7.6018E-01  4.0118E-10  5.8157E-03  1.6048E-07  7.8839E+08  6.3725E-03  2.0611E+07  1.7563E+02  1.0538E-05  2.2673E-05  1.1379E+05  5.3307E+00  3.5485E+06  1.0963E+05  3.2141E-06  6.4842E-03  5.0488E-17  6.4407E+03  7.1145E-10  2.1840E+03  6.5241E-10  6.4610E-29  2.8069E+01  1.3776E-09  9.0483E-05  2.3974E-08  4.8226E-20  1.3219E-06  1.5763E-06  1.1501E-17  2.7851E-20  1.0073E+02  1.5725E-02  4.0543E+08  9.3888E-06  1.6616E-06  8.1306E-13  5.2818E-06  2.2651E-20  1.0342E-25  3.2243E-37  1.5541E-48  1.0793E-02  3.1846E-09  2.1984E-15  1.8310E+00  1.7817E-01  2.9232E-07  5.9345E-05  2.5088E-04  7.4186E-06  1.8736E+06  1.0449E+04  5.6067E+03  6.8804E-02  4.4007E+12  2.7923E+06  1.4195E+02  1.4433E+08  8.5275E+02  3.0878E+09  2.3791E-01  1.8917E+00  7.0548E+06  1.5424E+00  7.8586E+05  1.2086E-11  2.0139E+02  6.6541E+02  1.3671E+07  6.4728E-05  2.6882E+02  2.9459E-16  4.0417E-05  8.0870E+09  5.0550E+09  6.3052E-05  4.9250E+05  5.2501E+01  1.5011E+04  1.5380E+07  5.0746E+07  2.1509E+02  7.9032E-06  2.2088E+07
  2.6223E+07  1.9781E+04  1.6493E+03  1.4871E+17  8.1344E-01  3.6501E+13  7.1623E+01  2.6492E+13  4.3417E-01  2.9813E-08  2.2918E-11  1.6795E-21  3.5932E-26  8.8030E+02  1.8386E+07  4.0504E+05  3.6770E+05  2.4709E+07  3.4907E+09  7.7594E-01  4.1614E-10  6.1232E-03  1.6618E-07  8.1698E+08  6.7702E-03  2.1067E+07  1.8438E+02  1.1188E-05  2.3571E-05  1.1927E+05  5.5921E+00  3.6695E+06  1.1426E+05  3.4207E-06  6.7952E-03  5.8386E-17  6.7578E+03  7.7633E-10  2.2315E+03  7.1689E-10  7.6584E-29  2.9088E+01  1.4794E-09  9.5601E-05  2.5657E-08  5.1126E-20  1.3986E-06  1.6675E-06  1.2431E-17  3.2285E-20  1.0514E+02  1.6441E-02  4.1188E+08  1.0149E-05  1.7360E-06  9.0945E-13  5.5359E-06  2.4897E-20  1.1450E-25  3.6432E-37  1.8061E-48  1.1514E-02  3.4331E-09  2.4198E-15  1.8845E+00  1.8820E-01  3.0902E-07  6.3670E-05  2.6259E-04  7.8427E-06  1.9520E+06  1.0675E+04  5.8402E+03  7.1600E-02  4.4463E+12  2.8371E+06  1.5867E+02  1.5531E+08  9.2027E+02  3.2532E+09  2.6399E-01  2.0366E+00  7.4130E+06  1.6920E+00  8.4782E+05  1.4040E-11  2.1696E+02  7.0339E+02  1.5000E+07  7.4936E-05  2.9429E+02  3.4829E-16  4.5177E-05  8.2322E+09  5.0682E+09  6.7251E-05  4.9150E+05  5.5912E+01  1.5483E+04  1.5708E+07  5.4059E+07  2.1765E+02  8.6454E-06  2.2315E+07
  2.6241E+07  2.0012E+04  1.6518E+03  1.5023E+17  8.6893E-01  3.6872E+13  7.5205E+01  2.6758E+13  4.5654E-01  3.2423E-08  2.4746E-11  1.8428E-21  3.9363E-26  9.0602E+02  1.8880E+07  4.1357E+05  3.7814E+05  2.4935E+07  3.5158E+09  7.9213E-01  4.3169E-10  6.4465E-03  1.7209E-07  8.4651E+08  7.1911E-03  2.1534E+07  1.9356E+02  1.1878E-05  2.4506E-05  1.2500E+05  5.8655E+00  3.7945E+06  1.1907E+05  3.6398E-06  7.1201E-03  6.7491E-17  7.0895E+03  8.4698E-10  2.2800E+03  7.8756E-10  9.0737E-29  3.0143E+01  1.5885E-09  1.0100E-04  2.7456E-08  5.4207E-20  1.4795E-06  1.7635E-06  1.3432E-17  3.7409E-20  1.0973E+02  1.7188E-02  4.1844E+08  1.0968E-05  1.8136E-06  1.0169E-12  5.8012E-06  2.7357E-20  1.2673E-25  4.1146E-37  2.0977E-48  1.2280E-02  3.6999E-09  2.6625E-15  1.9393E+00  1.9872E-01  3.2651E-07  6.8291E-05  2.7475E-04  8.2897E-06  2.0331E+06  1.0904E+04  6.0821E+03  7.4483E-02  4.4915E+12  2.8820E+06  1.7738E+02  1.6718E+08  9.9340E+02  3.4286E+09  2.9298E-01  2.1933E+00  7.7919E+06  1.8566E+00  9.1491E+05  1.6310E-11  2.3378E+02  7.4376E+02  1.6470E+07  8.6800E-05  3.2241E+02  4.1195E-16  5.0508E-05  8.3800E+09  5.0816E+09  7.1716E-05  4.9052E+05  5.9534E+01  1.5969E+04  1.6042E+07  5.7609E+07  2.2025E+02  9.4559E-06  2.2545E+07
  2.6260E+07  2.0246E+04  1.6542E+03  1.5175E+17  9.2803E-01  3.7247E+13  7.8958E+01  2.7029E+13  4.7999E-01  3.5252E-08  2.6713E-11  2.0214E-21  4.3109E-26  9.3243E+02  1.9386E+07  4.2228E+05  3.8887E+05  2.5164E+07  3.5411E+09  8.0865E-01  4.4781E-10  6.7862E-03  1.7820E-07  8.7706E+08  7.6375E-03  2.2011E+07  2.0317E+02  1.2609E-05  2.5476E-05  1.3100E+05  6.1518E+00  3.9235E+06  1.2407E+05  3.8725E-06  7.4601E-03  7.7982E-17  7.4367E+03  9.2382E-10  2.3296E+03  8.6498E-10  1.0745E-28  3.1233E+01  1.7053E-09  1.0669E-04  2.9375E-08  5.7464E-20  1.5649E-06  1.8649E-06  1.4513E-17  4.3328E-20  1.1451E+02  1.7967E-02  4.2511E+08  1.1852E-05  1.8947E-06  1.1367E-12  6.0790E-06  3.0054E-20  1.4024E-25  4.6462E-37  2.4359E-48  1.3095E-02  3.9870E-09  2.9290E-15  1.9957E+00  2.0985E-01  3.4506E-07  7.3242E-05  2.8751E-04  8.7618E-06  2.1177E+06  1.1140E+04  6.3340E+03  7.7494E-02  4.5379E+12  2.9280E+06  1.9829E+02  1.7996E+08  1.0724E+03  3.6141E+09  3.2515E-01  2.3623E+00  8.1918E+06  2.0371E+00  9.8738E+05  1.8944E-11  2.5194E+02  7.8660E+02  1.8090E+07  1.0055E-04  3.5332E+02  4.8731E-16  5.6466E-05  8.5309E+09  5.0957E+09  7.6474E-05  4.8963E+05  6.3384E+01  1.6470E+04  1.6385E+07  6.1394E+07  2.2289E+02  1.0340E-05  2.2777E+07
  2.6278E+07  2.0482E+04  1.6567E+03  1.5330E+17  9.9102E-01  3.7626E+13  8.2892E+01  2.7301E+13  5.0463E-01  3.8322E-08  2.8833E-11  2.2171E-21  4.7209E-26  9.5965E+02  1.9906E+07  4.3117E+05  3.9990E+05  2.5397E+07  3.5667E+09  8.2558E-01  4.6454E-10  7.1431E-03  1.8453E-07  9.0862E+08  8.1100E-03  2.2498E+07  2.1323E+02  1.3383E-05  2.6485E-05  1.3727E+05  6.4513E+00  4.0566E+06  1.2927E+05  4.1193E-06  7.8153E-03  9.0066E-17  7.8000E+03  1.0074E-09  2.3803E+03  9.4977E-10  1.2719E-28  3.2362E+01  1.8305E-09  1.1269E-04  3.1426E-08  6.0919E-20  1.6551E-06  1.9719E-06  1.5678E-17  5.0162E-20  1.1949E+02  1.8781E-02  4.3189E+08  1.2803E-05  1.9794E-06  1.2702E-12  6.3693E-06  3.3008E-20  1.5515E-25  5.2445E-37  2.8273E-48  1.3962E-02  4.2953E-09  3.2213E-15  2.0537E+00  2.2155E-01  3.6459E-07  7.8537E-05  3.0083E-04  9.2598E-06  2.2055E+06  1.1380E+04  6.5956E+03  8.0615E-02  4.5844E+12  2.9745E+06  2.2163E+02  1.9373E+08  1.1578E+03  3.8098E+09  3.6082E-01  2.5443E+00  8.6128E+06  2.2352E+00  1.0656E+06  2.1998E-11  2.7150E+02  8.3193E+02  1.9871E+07  1.1649E-04  3.8725E+02  5.7638E-16  6.3120E-05  8.6845E+09  5.1100E+09  8.1533E-05  4.8878E+05  6.7472E+01  1.6987E+04  1.6734E+07  6.5430E+07  2.2556E+02  1.1305E-05  2.3012E+07
