3 29 S  7.375E-06 X  4.112E+00 XJ  5.004E+00 RT -5.636E+05 T  3.927E-02 EJ  0.000E+00
3 30 S  7.053E-06 X  4.429E+00 XJ  5.417E+00 RT -3.124E+05 T  6.230E-02 EJ  0.000E+00
3 31 S  6.718E-06 X  4.811E+00 XJ  5.799E+00 RT -1.021E+05 T  8.481E-02 EJ  0.000E+00
3 32 S  6.373E-06 X  5.267E+00 XJ  6.113E+00 RT  1.504E+05 T  1.084E-01 EJ  0.000E+00
3 33 S  6.019E-06 X  5.803E+00 XJ  6.347E+00 RT  8.542E+05 T  1.379E-01 EJ  0.000E+00
3 34 S  5.671E-06 X  6.439E+00 XJ  6.526E+00 RT -4.869E+08 T -1.596E+00 EJ  0.000E+00
3 35 S  5.297E-06 X  7.138E+00 XJ  6.678E+00 RT  2.118E+06 T -1.533E+00 EJ  0.000E+00
3 36 S  4.921E-06 X  7.914E+00 XJ  6.829E+00 RT -3.579E+08 T -2.407E+00 EJ  0.000E+00
3 37 S  4.541E-06 X  8.745E+00 XJ  6.982E+00 RT -7.605E+08 T -3.695E+00 EJ  0.000E+00
3 38 S  4.161E-06 X  9.609E+00 XJ  7.137E+00 RT -1.165E+09 T -5.077E+00 EJ  0.000E+00
3 39 S  3.786E-06 X  1.048E+01 XJ  7.293E+00 RT -1.751E+09 T -6.415E+00 EJ  0.000E+00
3 40 S  3.426E-06 X  1.135E+01 XJ  7.453E+00 RT -5.389E+09 T -7.518E+00 EJ  0.000E+00
3 41 S  3.082E-06 X  1.218E+01 XJ  7.612E+00 RT -2.517E+09 T -9.790E+00 EJ  0.000E+00
3 42 S  2.759E-06 X  1.295E+01 XJ  7.772E+00 RT -2.226E+09 T -1.157E+01 EJ  0.000E+00
3 43 S  2.461E-06 X  1.367E+01 XJ  7.932E+00 RT -1.929E+09 T -1.298E+01 EJ  0.000E+00
3 44 S  2.189E-06 X  1.433E+01 XJ  8.092E+00 RT -1.618E+09 T -1.410E+01 EJ  0.000E+00
3 45 S  1.943E-06 X  1.493E+01 XJ  8.254E+00 RT -1.275E+09 T -1.498E+01 EJ  0.000E+00
3 46 S  1.724E-06 X  1.548E+01 XJ  8.418E+00 RT -9.210E+08 T -1.569E+01 EJ  0.000E+00
