#           wl        cont         all         h2o      planck
     0.4670824  1.0901E+08  6.9973E+06  1.0901E+08  4.1501E+07
     0.4663823  1.0834E+08  1.1682E+07  1.0834E+08  4.1152E+07
     0.4656833  1.0768E+08  1.0390E+07  1.0768E+08  4.0805E+07
     0.4649853  1.0702E+08  8.2242E+06  1.0702E+08  4.0460E+07
     0.4642884  1.0636E+08  5.8427E+06  1.0636E+08  4.0117E+07
     0.4635925  1.0571E+08  4.8319E+06  1.0571E+08  3.9775E+07
     0.4628976  1.0505E+08  5.4462E+06  1.0505E+08  3.9436E+07
     0.4622038  1.0440E+08  1.3270E+07  1.0440E+08  3.9099E+07
     0.4615110  1.0375E+08  1.1448E+07  1.0375E+08  3.8763E+07
     0.4608193  1.0310E+08  1.0427E+07  1.0310E+08  3.8430E+07
     0.4601286  1.0246E+08  7.2199E+06  1.0246E+08  3.8098E+07
     0.4594390  1.0182E+08  4.7086E+06  1.0182E+08  3.7769E+07
     0.4587503  1.0117E+08  7.3379E+06  1.0117E+08  3.7441E+07
     0.4580628  1.0054E+08  1.5943E+07  1.0054E+08  3.7115E+07
     0.4573762  9.9898E+07  1.7460E+07  9.9898E+07  3.6792E+07
     0.4566907  9.9263E+07  1.5947E+07  9.9263E+07  3.6470E+07
     0.4560061  9.8630E+07  1.3270E+07  9.8630E+07  3.6150E+07
     0.4553227  9.8000E+07  1.0072E+07  9.8000E+07  3.5832E+07
     0.4546402  9.7371E+07  1.2192E+07  9.7371E+07  3.5516E+07
     0.4539588  9.6744E+07  1.3013E+07  9.6744E+07  3.5202E+07
     0.4532784  9.6120E+07  1.0025E+07  9.6120E+07  3.4889E+07
     0.4525990  9.5498E+07  9.2384E+06  9.5498E+07  3.4579E+07
     0.4519206  9.4878E+07  1.0716E+07  9.4878E+07  3.4271E+07
     0.4512433  9.4260E+07  9.3103E+06  9.4260E+07  3.3964E+07
     0.4505669  9.3645E+07  1.1123E+07  9.3645E+07  3.3660E+07
     0.4498916  9.3031E+07  1.1759E+07  9.3031E+07  3.3357E+07
     0.4492173  9.2420E+07  1.1170E+07  9.2420E+07  3.3056E+07
     0.4485440  9.1811E+07  1.1025E+07  9.1811E+07  3.2758E+07
     0.4478717  9.1204E+07  1.0064E+07  9.1204E+07  3.2461E+07
     0.4472004  9.0600E+07  9.3948E+06  9.0600E+07  3.2166E+07
     0.4465301  8.9998E+07  8.5705E+06  8.9998E+07  3.1872E+07
     0.4458608  8.9398E+07  8.9725E+06  8.9398E+07  3.1581E+07
     0.4451926  8.8800E+07  9.7167E+06  8.8800E+07  3.1292E+07
     0.4445253  8.8204E+07  1.1715E+07  8.8204E+07  3.1004E+07
     0.4438590  8.7611E+07  1.0629E+07  8.7611E+07  3.0718E+07
     0.4431937  8.7020E+07  8.7150E+06  8.7020E+07  3.0435E+07
     0.4425295  8.6431E+07  7.1247E+06  8.6431E+07  3.0153E+07
     0.4418662  8.5845E+07  1.4561E+07  8.5845E+07  2.9873E+07
     0.4412039  8.5260E+07  1.2803E+07  8.5260E+07  2.9595E+07
     0.4405426  8.4678E+07  8.3411E+06  8.4678E+07  2.9318E+07
     0.4398823  8.4099E+07  1.0751E+07  8.4099E+07  2.9044E+07
     0.4392230  8.3521E+07  9.8319E+06  8.3521E+07  2.8771E+07
     0.4385647  8.2946E+07  7.3095E+06  8.2946E+07  2.8500E+07
     0.4379073  8.2374E+07  1.0222E+07  8.2374E+07  2.8231E+07
     0.4372510  8.1803E+07  9.9797E+06  8.1803E+07  2.7964E+07
     0.4365956  8.1235E+07  1.0853E+07  8.1235E+07  2.7698E+07
     0.4359412  8.0669E+07  9.7884E+06  8.0669E+07  2.7435E+07
     0.4352878  8.0106E+07  9.8036E+06  8.0106E+07  2.7173E+07
     0.4346354  7.9545E+07  1.1836E+07  7.9545E+07  2.6913E+07
     0.4339840  7.8986E+07  1.0490E+07  7.8986E+07  2.6655E+07
     0.4333335  7.8429E+07  1.3704E+07  7.8429E+07  2.6399E+07
     0.4326840  7.7875E+07  8.7541E+06  7.7875E+07  2.6144E+07
     0.4320354  7.7323E+07  1.0638E+07  7.7323E+07  2.5891E+07
     0.4313879  7.6774E+07  1.1402E+07  7.6774E+07  2.5640E+07
     0.4307413  7.6227E+07  6.2991E+06  7.6227E+07  2.5391E+07
     0.4300957  7.5682E+07  7.5589E+06  7.5682E+07  2.5144E+07
     0.4294511  7.5140E+07  7.9560E+06  7.5140E+07  2.4898E+07
     0.4288074  7.4599E+07  4.0280E+06  7.4599E+07  2.4654E+07
     0.4281647  7.4062E+07  6.9261E+06  7.4062E+07  2.4412E+07
     0.4275229  7.3527E+07  3.7010E+06  7.3527E+07  2.4172E+07
     0.4268821  7.2994E+07  6.8453E+06  7.2994E+07  2.3933E+07
     0.4262423  7.2463E+07  6.0893E+06  7.2463E+07  2.3696E+07
     0.4256034  7.1935E+07  3.5210E+06  7.1935E+07  2.3461E+07
     0.4249655  7.1409E+07  5.6830E+06  7.1409E+07  2.3227E+07
     0.4243286  7.0886E+07  7.6741E+06  7.0886E+07  2.2996E+07
     0.4236926  7.0364E+07  4.6711E+06  7.0364E+07  2.2766E+07
     0.4230575  6.9846E+07  1.2036E+06  6.9846E+07  2.2537E+07
     0.4224234  6.9330E+07  7.2924E+05  6.9330E+07  2.2311E+07
     0.4217903  6.8816E+07  3.1809E+06  6.8816E+07  2.2086E+07
     0.4211581  6.8304E+07  4.7386E+06  6.8304E+07  2.1862E+07
     0.4205268  6.7795E+07  5.4825E+06  6.7795E+07  2.1641E+07
     0.4198965  6.7288E+07  3.6301E+06  6.7288E+07  2.1421E+07
     0.4192672  6.6784E+07  5.6130E+06  6.6784E+07  2.1203E+07
     0.4186388  6.6282E+07  5.5702E+06  6.6282E+07  2.0986E+07
     0.4180113  6.5782E+07  8.7841E+06  6.5782E+07  2.0771E+07
     0.4173848  6.5285E+07  2.4928E+06  6.5285E+07  2.0558E+07
     0.4167592  6.4790E+07  4.7777E+06  6.4790E+07  2.0347E+07
     0.4161345  6.4298E+07  8.5066E+06  6.4298E+07  2.0137E+07
     0.4155108  6.3808E+07  7.1393E+06  6.3808E+07  1.9928E+07
     0.4148880  6.3320E+07  3.3693E+06  6.3320E+07  1.9722E+07
     0.4142662  6.2835E+07  5.0051E+06  6.2835E+07  1.9516E+07
     0.4136452  6.2352E+07  4.5369E+06  6.2352E+07  1.9313E+07
     0.4130253  6.1872E+07  7.5856E+06  6.1872E+07  1.9111E+07
     0.4124062  6.1394E+07  8.3149E+06  6.1394E+07  1.8911E+07
     0.4117881  6.0919E+07  7.8294E+06  6.0919E+07  1.8712E+07
     0.4111709  6.0445E+07  5.7478E+06  6.0445E+07  1.8515E+07
     0.4105546  5.9975E+07  3.3190E+06  5.9975E+07  1.8320E+07
     0.4099393  5.9506E+07  2.4429E+06  5.9506E+07  1.8126E+07
     0.4093248  5.9040E+07  1.9577E+07  5.9040E+07  1.7933E+07
     0.4087113  5.8577E+07  2.1290E+07  5.8577E+07  1.7742E+07
     0.4080987  5.8115E+07  1.4795E+07  5.8115E+07  1.7553E+07
     0.4074870  5.7657E+07  1.1947E+07  5.7657E+07  1.7365E+07
     0.4068763  5.7200E+07  1.2974E+07  5.7200E+07  1.7179E+07
     0.4062664  5.6746E+07  8.3681E+06  5.6746E+07  1.6995E+07
     0.4056575  5.6294E+07  1.3202E+07  5.6294E+07  1.6812E+07
     0.4050495  5.5845E+07  1.3725E+07  5.5845E+07  1.6630E+07
     0.4044424  5.5398E+07  7.9380E+06  5.5398E+07  1.6450E+07
     0.4038362  5.4954E+07  1.2716E+07  5.4954E+07  1.6271E+07
     0.4032309  5.4512E+07  1.9740E+06  5.4512E+07  1.6094E+07
     0.4026265  5.4072E+07  1.3947E+07  5.4072E+07  1.5918E+07
     0.4020231  5.3635E+07  2.3619E+07  5.3635E+07  1.5744E+07
     0.4014205  5.3200E+07  1.8198E+07  5.3200E+07  1.5572E+07
     0.4008188  5.2767E+07  1.6625E+07  5.2767E+07  1.5400E+07
     0.4002181  5.2337E+07  1.6698E+07  5.2337E+07  1.5231E+07
     0.3996182  5.1909E+07  1.0846E+07  5.1909E+07  1.5062E+07
     0.3990192  5.1484E+07  1.3131E+07  5.1484E+07  1.4896E+07
     0.3984212  5.1061E+07  9.8766E+06  5.1061E+07  1.4730E+07
     0.3978240  5.0640E+07  7.2033E+06  5.0640E+07  1.4566E+07
     0.3972277  5.0222E+07  1.7877E+06  5.0222E+07  1.4404E+07
     0.3966324  4.9806E+07  3.3729E+05  4.9806E+07  1.4242E+07
     0.3960379  4.9392E+07  4.8149E+05  4.9392E+07  1.4083E+07
     0.3954443  4.8981E+07  3.9244E+06  4.8981E+07  1.3924E+07
     0.3948516  4.8572E+07  2.7370E+06  4.8572E+07  1.3767E+07
     0.3942597  4.8166E+07  7.0386E+05  4.8166E+07  1.3612E+07
     0.3936688  4.7761E+07  6.3468E+05  4.7761E+07  1.3458E+07
     0.3930788  4.7359E+07  1.8139E+05  4.7359E+07  1.3305E+07
     0.3924896  4.6960E+07  1.4540E+06  4.6960E+07  1.3154E+07
     0.3919013  4.6563E+07  3.5178E+06  4.6563E+07  1.3004E+07
     0.3913139  4.6168E+07  1.1981E+07  4.6168E+07  1.2854E+07
     0.3907274  4.5775E+07  7.6610E+06  4.5775E+07  1.2707E+07
     0.3901418  4.5385E+07  3.3099E+06  4.5385E+07  1.2561E+07
     0.3895570  4.4997E+07  3.6537E+06  4.4997E+07  1.2416E+07
     0.3889731  4.4612E+07  5.0611E+06  4.4612E+07  1.2273E+07
     0.3883901  4.4228E+07  3.5470E+06  4.4228E+07  1.2131E+07
     0.3878080  4.3847E+07  2.7755E+06  4.3847E+07  1.1990E+07
     0.3872267  4.3469E+07  7.1661E+06  4.3469E+07  1.1850E+07
     0.3866463  4.3092E+07  5.7539E+06  4.3092E+07  1.1712E+07
     0.3860668  4.2718E+07  8.9234E+05  4.2718E+07  1.1575E+07
     0.3854882  4.2347E+07  2.4511E+06  4.2347E+07  1.1439E+07
     0.3849104  4.1977E+07  7.6486E+06  4.1977E+07  1.1305E+07
     0.3843335  4.1610E+07  6.8379E+06  4.1610E+07  1.1172E+07
     0.3837574  4.1245E+07  2.0503E+06  4.1245E+07  1.1040E+07
     0.3831822  4.0882E+07  1.9218E+06  4.0882E+07  1.0909E+07
     0.3826079  4.0522E+07  4.5559E+05  4.0522E+07  1.0780E+07
     0.3820344  4.0164E+07  1.2508E+06  4.0164E+07  1.0651E+07
     0.3814618  3.9808E+07  2.8255E+06  3.9808E+07  1.0524E+07
     0.3808901  3.9454E+07  1.1859E+07  3.9454E+07  1.0398E+07
     0.3803192  3.9103E+07  1.3861E+07  3.9103E+07  1.0274E+07
     0.3797491  3.8752E+07  4.4813E+06  3.8752E+07  1.0150E+07
     0.3791800  3.8401E+07  9.5848E+06  3.8401E+07  1.0028E+07
     0.3786116  3.8053E+07  8.4938E+06  3.8053E+07  9.9071E+06
     0.3780442  3.7706E+07  1.5895E+07  3.7706E+07  9.7873E+06
     0.3774775  3.7362E+07  1.4019E+07  3.7362E+07  9.6686E+06
     0.3769117  3.7021E+07  5.7516E+06  3.7021E+07  9.5510E+06
     0.3763468  3.6681E+07  3.1186E+06  3.6681E+07  9.4346E+06
     0.3757827  3.6344E+07  2.3187E+06  3.6344E+07  9.3194E+06
     0.3752195  3.6009E+07  2.0447E+06  3.6009E+07  9.2052E+06
     0.3746571  3.5677E+07  1.0373E+05  3.5677E+07  9.0922E+06
     0.3740956  3.5346E+07  7.9186E+05  3.5346E+07  8.9803E+06
     0.3735348  3.5018E+07  6.4272E+04  3.5018E+07  8.8696E+06
     0.3729750  3.4692E+07  1.1689E+06  3.4692E+07  8.7599E+06
     0.3724159  3.4369E+07  1.1292E+06  3.4369E+07  8.6514E+06
     0.3718578  3.4047E+07  3.7044E+05  3.4047E+07  8.5439E+06
     0.3713004  3.3728E+07  4.6714E+06  3.3728E+07  8.4375E+06
     0.3707439  3.3411E+07  6.5312E+05  3.3411E+07  8.3322E+06
     0.3701882  3.3096E+07  7.7627E+06  3.3096E+07  8.2279E+06
     0.3696333  3.2783E+07  1.2471E+07  3.2783E+07  8.1247E+06
     0.3690793  3.2473E+07  8.3740E+06  3.2473E+07  8.0226E+06
     0.3685261  3.2165E+07  4.6366E+06  3.2165E+07  7.9215E+06
     0.3679738  3.1859E+07  2.6095E+06  3.1859E+07  7.8214E+06
     0.3674222  3.1555E+07  1.0724E+07  3.1555E+07  7.7224E+06
     0.3668715  3.1253E+07  9.9191E+06  3.1253E+07  7.6244E+06
     0.3663216  3.0953E+07  1.3894E+07  3.0953E+07  7.5274E+06
     0.3657726  3.0656E+07  1.2666E+07  3.0656E+07  7.4314E+06
     0.3652244  3.0360E+07  5.0102E+06  3.0360E+07  7.3364E+06
     0.3646769  3.0067E+07  3.2916E+06  3.0067E+07  7.2424E+06
     0.3641303  2.9776E+07  7.4189E+06  2.9776E+07  7.1494E+06
     0.3635846  2.9487E+07  4.1786E+06  2.9487E+07  7.0574E+06
     0.3630396  2.9200E+07  3.1889E+06  2.9200E+07  6.9664E+06
     0.3624955  2.8916E+07  8.8691E+06  2.8916E+07  6.8763E+06
     0.3619522  2.8633E+07  2.0109E+06  2.8633E+07  6.7871E+06
     0.3614097  2.8352E+07  5.4524E+06  2.8352E+07  6.6989E+06
     0.3608680  2.8074E+07  9.6487E+05  2.8074E+07  6.6117E+06
     0.3603271  2.7797E+07  2.2390E+06  2.7797E+07  6.5254E+06
     0.3597870  2.7523E+07  4.1799E+06  2.7523E+07  6.4400E+06
     0.3592478  2.7251E+07  1.2008E+06  2.7251E+07  6.3555E+06
     0.3587093  2.6980E+07  1.1414E+06  2.6980E+07  6.2720E+06
     0.3581716  2.6712E+07  3.7193E+05  2.6712E+07  6.1893E+06
     0.3576348  2.6446E+07  1.1729E+06  2.6446E+07  6.1076E+06
     0.3570988  2.6182E+07  9.1404E+05  2.6182E+07  6.0267E+06
     0.3565635  2.5919E+07  1.5956E+06  2.5919E+07  5.9467E+06
     0.3560291  2.5659E+07  4.3771E+06  2.5659E+07  5.8676E+06
     0.3554955  2.5401E+07  6.2182E+06  2.5401E+07  5.7894E+06
     0.3549626  2.5145E+07  8.3543E+06  2.5145E+07  5.7120E+06
     0.3544306  2.4891E+07  1.1420E+07  2.4891E+07  5.6355E+06
     0.3538994  2.4638E+07  1.0319E+07  2.4638E+07  5.5599E+06
     0.3533689  2.4388E+07  1.0043E+07  2.4388E+07  5.4851E+06
     0.3528393  2.4140E+07  2.3756E+06  2.4140E+07  5.4111E+06
     0.3523104  2.3893E+07  1.0990E+06  2.3893E+07  5.3380E+06
     0.3517824  2.3649E+07  4.9923E+06  2.3649E+07  5.2656E+06
     0.3512551  2.3406E+07  2.2070E+06  2.3406E+07  5.1941E+06
     0.3507287  2.3165E+07  6.3260E+06  2.3165E+07  5.1234E+06
     0.3502030  2.2927E+07  5.9895E+06  2.2927E+07  5.0535E+06
     0.3496781  2.2690E+07  1.6246E+06  2.2690E+07  4.9844E+06
     0.3491540  2.2455E+07  4.7298E+05  2.2455E+07  4.9161E+06
     0.3486306  2.2222E+07  3.4152E+06  2.2222E+07  4.8486E+06
     0.3481081  2.1991E+07  4.2018E+06  2.1991E+07  4.7818E+06
     0.3475863  2.1761E+07  3.6756E+05  2.1761E+07  4.7158E+06
     0.3470654  2.1534E+07  2.6483E+06  2.1534E+07  4.6506E+06
     0.3465452  2.1308E+07  1.0823E+06  2.1308E+07  4.5861E+06
     0.3460258  2.1084E+07  1.5921E+06  2.1084E+07  4.5224E+06
     0.3455071  2.0862E+07  4.3304E+06  2.0862E+07  4.4594E+06
     0.3449893  2.0642E+07  3.3604E+06  2.0642E+07  4.3971E+06
     0.3444722  2.0424E+07  3.2693E+05  2.0424E+07  4.3356E+06
     0.3439559  2.0208E+07  1.7392E+05  2.0208E+07  4.2748E+06
     0.3434403  1.9993E+07  1.9999E+06  1.9993E+07  4.2147E+06
     0.3429256  1.9780E+07  5.0724E+06  1.9780E+07  4.1553E+06
     0.3424116  1.9568E+07  4.9947E+06  1.9568E+07  4.0967E+06
     0.3418984  1.9359E+07  6.8487E+06  1.9359E+07  4.0387E+06
     0.3413859  1.9152E+07  1.2230E+06  1.9152E+07  3.9814E+06
     0.3408742  1.8946E+07  6.1364E+06  1.8946E+07  3.9248E+06
     0.3403633  1.8741E+07  6.6107E+06  1.8741E+07  3.8689E+06
     0.3398532  1.8539E+07  8.5698E+06  1.8539E+07  3.8136E+06
     0.3393438  1.8338E+07  2.5262E+06  1.8338E+07  3.7590E+06
     0.3388352  1.8139E+07  5.3179E+06  1.8139E+07  3.7051E+06
     0.3383273  1.7942E+07  4.5559E+06  1.7942E+07  3.6518E+06
     0.3378202  1.7746E+07  4.0978E+06  1.7746E+07  3.5992E+06
     0.3373139  1.7552E+07  3.5354E+06  1.7552E+07  3.5472E+06
     0.3368083  1.7360E+07  2.4921E+06  1.7360E+07  3.4959E+06
     0.3363035  1.7170E+07  5.2814E+06  1.7170E+07  3.4451E+06
     0.3357994  1.6981E+07  6.4889E+06  1.6981E+07  3.3950E+06
     0.3352961  1.6793E+07  5.1396E+06  1.6793E+07  3.3456E+06
     0.3347935  1.6608E+07  5.7383E+06  1.6608E+07  3.2967E+06
     0.3342917  1.6424E+07  5.7261E+06  1.6424E+07  3.2484E+06
     0.3337907  1.6241E+07  6.8918E+06  1.6241E+07  3.2008E+06
     0.3332904  1.6061E+07  7.9420E+06  1.6061E+07  3.1537E+06
     0.3327908  1.5881E+07  7.4354E+06  1.5881E+07  3.1072E+06
     0.3322920  1.5704E+07  5.6220E+06  1.5704E+07  3.0613E+06
     0.3317940  1.5528E+07  6.0162E+06  1.5528E+07  3.0160E+06
     0.3312967  1.5353E+07  5.8802E+06  1.5353E+07  2.9712E+06
     0.3308001  1.5181E+07  4.9024E+06  1.5181E+07  2.9271E+06
     0.3303043  1.5009E+07  8.6192E+06  1.5009E+07  2.8834E+06
     0.3298092  1.4835E+07  7.6887E+06  1.4835E+07  2.8404E+06
     0.3293149  1.4656E+07  8.5893E+06  1.4656E+07  2.7978E+06
     0.3288213  1.4479E+07  6.0354E+06  1.4479E+07  2.7559E+06
     0.3283285  1.4303E+07  7.1179E+06  1.4303E+07  2.7144E+06
     0.3278364  1.4129E+07  5.2555E+06  1.4129E+07  2.6735E+06
     0.3273450  1.3957E+07  5.8116E+06  1.3957E+07  2.6331E+06
     0.3268543  1.3786E+07  6.3835E+06  1.3786E+07  2.5933E+06
     0.3263644  1.3617E+07  5.1427E+06  1.3617E+07  2.5539E+06
     0.3258753  1.3450E+07  6.0301E+06  1.3450E+07  2.5151E+06
     0.3253868  1.3284E+07  4.4203E+06  1.3284E+07  2.4768E+06
     0.3248991  1.3120E+07  4.4126E+06  1.3120E+07  2.4389E+06
     0.3244122  1.2958E+07  2.5113E+06  1.2958E+07  2.4016E+06
     0.3239259  1.2797E+07  3.6224E+06  1.2797E+07  2.3647E+06
     0.3234404  1.2638E+07  9.6355E+05  1.2638E+07  2.3284E+06
     0.3229556  1.2481E+07  2.2024E+06  1.2481E+07  2.2925E+06
     0.3224716  1.2325E+07  1.8322E+06  1.2325E+07  2.2571E+06
     0.3219883  1.2171E+07  3.0758E+06  1.2171E+07  2.2222E+06
     0.3215056  1.2018E+07  2.3345E+06  1.2018E+07  2.1877E+06
     0.3210237  1.1868E+07  2.0492E+06  1.1868E+07  2.1537E+06
     0.3205426  1.1718E+07  3.0379E+06  1.1718E+07  2.1201E+06
     0.3200621  1.1570E+07  1.8562E+06  1.1570E+07  2.0870E+06
     0.3195824  1.1424E+07  1.4894E+06  1.1424E+07  2.0544E+06
     0.3191034  1.1279E+07  1.2021E+06  1.1279E+07  2.0222E+06
     0.3186251  1.1135E+07  9.0038E+05  1.1135E+07  1.9904E+06
     0.3181476  1.0993E+07  1.5621E+06  1.0993E+07  1.9590E+06
     0.3176707  1.0853E+07  3.6046E+06  1.0853E+07  1.9281E+06
     0.3171946  1.0714E+07  4.2643E+06  1.0714E+07  1.8976E+06
     0.3167191  1.0576E+07  2.1372E+06  1.0576E+07  1.8675E+06
     0.3162444  1.0440E+07  3.3460E+06  1.0440E+07  1.8378E+06
     0.3157704  1.0306E+07  2.9870E+06  1.0306E+07  1.8086E+06
     0.3152971  1.0173E+07  2.2531E+06  1.0173E+07  1.7797E+06
     0.3148246  1.0041E+07  2.9103E+06  1.0041E+07  1.7512E+06
     0.3143527  9.9106E+06  2.4648E+06  9.9106E+06  1.7232E+06
     0.3138815  9.7816E+06  2.7658E+06  9.7816E+06  1.6955E+06
     0.3134111  9.6541E+06  1.5748E+06  9.6541E+06  1.6682E+06
     0.3129413  9.5279E+06  1.5649E+06  9.5279E+06  1.6413E+06
     0.3124723  9.4031E+06  1.6123E+06  9.4031E+06  1.6147E+06
     0.3120039  9.2796E+06  2.6052E+06  9.2796E+06  1.5886E+06
     0.3115363  9.1575E+06  2.2314E+06  9.1575E+06  1.5628E+06
     0.3110693  9.0367E+06  2.6491E+06  9.0367E+06  1.5373E+06
     0.3106031  8.9173E+06  1.5811E+06  8.9173E+06  1.5122E+06
     0.3101376  8.7991E+06  3.5144E+05  8.7991E+06  1.4875E+06
     0.3096727  8.6823E+06  2.4190E+05  8.6823E+06  1.4632E+06
     0.3092086  8.5667E+06  3.2344E+04  8.5667E+06  1.4391E+06
     0.3087451  8.4524E+06  4.5475E+05  8.4524E+06  1.4155E+06
     0.3082823  8.3394E+06  6.9130E+04  8.3394E+06  1.3921E+06
     0.3078203  8.2277E+06  4.5582E+05  8.2277E+06  1.3691E+06
     0.3073589  8.1172E+06  6.2974E+05  8.1172E+06  1.3465E+06
     0.3068982  8.0079E+06  3.4250E+05  8.0079E+06  1.3241E+06
     0.3064382  7.8999E+06  4.6495E+05  7.8999E+06  1.3021E+06
     0.3059790  7.7931E+06  8.1433E+04  7.7931E+06  1.2804E+06
     0.3055203  7.6874E+06  1.9254E+05  7.6874E+06  1.2590E+06
     0.3050624  7.5830E+06  2.1757E+05  7.5830E+06  1.2380E+06
     0.3046052  7.4798E+06  8.4436E+04  7.4798E+06  1.2172E+06
     0.3041486  7.3777E+06  1.1515E+05  7.3777E+06  1.1967E+06
     0.3036927  7.2769E+06  9.5013E+04  7.2769E+06  1.1765E+06
     0.3032376  7.1771E+06  2.8319E+05  7.1771E+06  1.1567E+06
     0.3027831  7.0785E+06  1.2184E+05  7.0785E+06  1.1371E+06
     0.3023292  6.9811E+06  6.1033E+03  6.9811E+06  1.1178E+06
     0.3018761  6.8848E+06  8.2412E+03  6.8848E+06  1.0988E+06
     0.3014236  6.7896E+06  8.5679E+04  6.7896E+06  1.0801E+06
     0.3009718  6.6955E+06  7.4814E+04  6.6955E+06  1.0617E+06
     0.3005207  6.6024E+06  8.4099E+04  6.6024E+06  1.0435E+06
     0.3000703  6.5105E+06  4.8305E+04  6.5105E+06  1.0257E+06
     0.2996205  6.4197E+06  1.1178E+06  6.4197E+06  1.0080E+06
     0.2991715  6.3299E+06  2.3730E+06  6.3299E+06  9.9070E+05
     0.2987230  6.2412E+06  2.8555E+06  6.2412E+06  9.7361E+05
     0.2982753  6.1536E+06  3.3037E+06  6.1536E+06  9.5678E+05
     0.2978282  6.0669E+06  2.9795E+06  6.0669E+06  9.4021E+05
     0.2973818  5.9813E+06  3.2228E+06  5.9813E+06  9.2389E+05
     0.2969361  5.8968E+06  2.9975E+06  5.8968E+06  9.0782E+05
     0.2964911  5.8132E+06  3.2187E+06  5.8132E+06  8.9200E+05
     0.2960467  5.7306E+06  2.8297E+06  5.7306E+06  8.7642E+05
     0.2956029  5.6491E+06  2.6198E+06  5.6491E+06  8.6108E+05
     0.2951599  5.5685E+06  2.9717E+06  5.5685E+06  8.4597E+05
     0.2947175  5.4889E+06  2.3122E+06  5.4889E+06  8.3110E+05
     0.2942758  5.4102E+06  3.9123E+06  5.4102E+06  8.1646E+05
     0.2938347  5.3325E+06  3.2191E+06  5.3325E+06  8.0204E+05
     0.2933943  5.2558E+06  3.6659E+06  5.2558E+06  7.8785E+05
     0.2929545  5.1800E+06  3.0629E+06  5.1800E+06  7.7389E+05
     0.2925154  5.1051E+06  3.3855E+06  5.1051E+06  7.6014E+05
     0.2920770  5.0311E+06  2.9472E+06  5.0311E+06  7.4661E+05
     0.2916392  4.9581E+06  2.7757E+06  4.9581E+06  7.3329E+05
     0.2912021  4.8860E+06  3.3117E+06  4.8860E+06  7.2018E+05
     0.2907656  4.8147E+06  2.8329E+06  4.8147E+06  7.0727E+05
     0.2903298  4.7443E+06  2.4032E+06  4.7443E+06  6.9457E+05
     0.2898947  4.6749E+06  2.3509E+06  4.6749E+06  6.8208E+05
     0.2894602  4.6062E+06  2.3383E+06  4.6062E+06  6.6978E+05
     0.2890263  4.5385E+06  2.3609E+06  4.5385E+06  6.5768E+05
     0.2885931  4.4716E+06  2.1955E+06  4.4716E+06  6.4577E+05
     0.2881606  4.4055E+06  2.0224E+06  4.4055E+06  6.3406E+05
     0.2877286  4.3403E+06  1.9915E+06  4.3403E+06  6.2253E+05
     0.2872974  4.2759E+06  2.3869E+06  4.2759E+06  6.1119E+05
     0.2868668  4.2123E+06  2.5971E+06  4.2123E+06  6.0003E+05
     0.2864368  4.1495E+06  2.4072E+06  4.1495E+06  5.8905E+05
     0.2860075  4.0875E+06  2.2555E+06  4.0875E+06  5.7825E+05
     0.2855788  4.0263E+06  2.0890E+06  4.0263E+06  5.6762E+05
     0.2851508  3.9659E+06  2.1182E+06  3.9659E+06  5.5717E+05
     0.2847234  3.9063E+06  1.9984E+06  3.9063E+06  5.4690E+05
     0.2842966  3.8474E+06  2.0057E+06  3.8474E+06  5.3678E+05
     0.2838705  3.7893E+06  1.8091E+06  3.7893E+06  5.2684E+05
     0.2834450  3.7320E+06  1.7473E+06  3.7320E+06  5.1706E+05
     0.2830202  3.6754E+06  2.1142E+06  3.6754E+06  5.0744E+05
     0.2825960  3.6195E+06  2.0156E+06  3.6195E+06  4.9798E+05
     0.2821724  3.5644E+06  1.5604E+06  3.5644E+06  4.8868E+05
     0.2817495  3.5100E+06  1.8491E+06  3.5100E+06  4.7953E+05
     0.2813272  3.4563E+06  1.6448E+06  3.4563E+06  4.7053E+05
     0.2809055  3.4033E+06  2.5070E+06  3.4033E+06  4.6169E+05
     0.2804845  3.3510E+06  2.6130E+06  3.3510E+06  4.5299E+05
     0.2800641  3.2994E+06  2.4130E+06  3.2994E+06  4.4444E+05
     0.2796443  3.2485E+06  2.3134E+06  3.2485E+06  4.3604E+05
     0.2792252  3.1983E+06  2.2910E+06  3.1983E+06  4.2777E+05
     0.2788067  3.1488E+06  1.8832E+06  3.1488E+06  4.1965E+05
     0.2783888  3.0999E+06  2.2462E+06  3.0999E+06  4.1166E+05
     0.2779715  3.0516E+06  2.3924E+06  3.0516E+06  4.0381E+05
     0.2775549  3.0040E+06  1.9180E+06  3.0040E+06  3.9609E+05
     0.2771389  2.9571E+06  2.1311E+06  2.9571E+06  3.8851E+05
     0.2767235  2.9108E+06  2.0609E+06  2.9108E+06  3.8105E+05
     0.2763087  2.8651E+06  2.0458E+06  2.8651E+06  3.7372E+05
     0.2758946  2.8200E+06  1.6071E+06  2.8200E+06  3.6652E+05
     0.2754811  2.7756E+06  2.0774E+06  2.7756E+06  3.5944E+05
     0.2750682  2.7317E+06  1.8310E+06  2.7317E+06  3.5249E+05
     0.2746559  2.6885E+06  2.2528E+06  2.6885E+06  3.4566E+05
     0.2742442  2.6458E+06  2.0218E+06  2.6458E+06  3.3894E+05
     0.2738332  2.6038E+06  1.8956E+06  2.6038E+06  3.3234E+05
     0.2734227  2.5623E+06  1.8880E+06  2.5623E+06  3.2586E+05
