#           wl        cont         all         h2o      planck
     0.4243286  4.8238E+07  3.6112E+06  4.8238E+07  2.2996E+07
     0.4236926  4.7855E+07  2.0523E+06  4.7855E+07  2.2766E+07
     0.4230575  4.7474E+07  6.3770E+05  4.7474E+07  2.2537E+07
     0.4224234  4.7095E+07  4.1307E+05  4.7095E+07  2.2311E+07
     0.4217903  4.6719E+07  1.4088E+06  4.6719E+07  2.2086E+07
     0.4211581  4.6344E+07  2.2605E+06  4.6344E+07  2.1862E+07
     0.4205268  4.5971E+07  2.6356E+06  4.5971E+07  2.1641E+07
     0.4198965  4.5600E+07  1.7981E+06  4.5600E+07  2.1421E+07
     0.4192672  4.5232E+07  2.8018E+06  4.5232E+07  2.1203E+07
     0.4186388  4.4865E+07  2.7243E+06  4.4865E+07  2.0986E+07
     0.4180113  4.4500E+07  4.2780E+06  4.4500E+07  2.0771E+07
     0.4173848  4.4137E+07  1.2717E+06  4.4137E+07  2.0558E+07
     0.4167592  4.3777E+07  2.4771E+06  4.3777E+07  2.0347E+07
     0.4161345  4.3418E+07  4.4973E+06  4.3418E+07  2.0137E+07
     0.4155108  4.3061E+07  3.7670E+06  4.3061E+07  1.9928E+07
     0.4148880  4.2707E+07  1.7120E+06  4.2707E+07  1.9722E+07
     0.4142662  4.2354E+07  2.5743E+06  4.2354E+07  1.9516E+07
     0.4136452  4.2003E+07  2.2754E+06  4.2003E+07  1.9313E+07
     0.4130253  4.1654E+07  3.8814E+06  4.1654E+07  1.9111E+07
     0.4124062  4.1308E+07  4.4248E+06  4.1308E+07  1.8911E+07
     0.4117881  4.0963E+07  4.1691E+06  4.0963E+07  1.8712E+07
     0.4111709  4.0620E+07  3.0169E+06  4.0620E+07  1.8515E+07
     0.4105546  4.0279E+07  1.7318E+06  4.0279E+07  1.8320E+07
     0.4099393  3.9940E+07  1.2193E+06  3.9940E+07  1.8126E+07
     0.4093248  3.9603E+07  1.0516E+07  3.9603E+07  1.7933E+07
     0.4087113  3.9268E+07  1.1731E+07  3.9268E+07  1.7742E+07
     0.4080987  3.8935E+07  7.9465E+06  3.8935E+07  1.7553E+07
     0.4074870  3.8604E+07  6.2673E+06  3.8604E+07  1.7365E+07
     0.4068763  3.8275E+07  6.4694E+06  3.8275E+07  1.7179E+07
     0.4062664  3.7948E+07  3.9942E+06  3.7948E+07  1.6995E+07
     0.4056575  3.7623E+07  6.9319E+06  3.7623E+07  1.6812E+07
     0.4050495  3.7300E+07  7.0201E+06  3.7300E+07  1.6630E+07
     0.4044424  3.6979E+07  3.8908E+06  3.6979E+07  1.6450E+07
     0.4038362  3.6659E+07  6.3769E+06  3.6659E+07  1.6271E+07
     0.4032309  3.6342E+07  8.0414E+05  3.6342E+07  1.6094E+07
     0.4026265  3.6027E+07  6.9467E+06  3.6027E+07  1.5918E+07
     0.4020231  3.5713E+07  1.3011E+07  3.5713E+07  1.5744E+07
     0.4014205  3.5402E+07  9.9147E+06  3.5402E+07  1.5572E+07
     0.4008188  3.5092E+07  8.6664E+06  3.5092E+07  1.5400E+07
     0.4002181  3.4784E+07  8.7171E+06  3.4784E+07  1.5231E+07
     0.3996182  3.4478E+07  5.4281E+06  3.4478E+07  1.5062E+07
     0.3990192  3.4174E+07  6.5526E+06  3.4174E+07  1.4896E+07
     0.3984212  3.3872E+07  4.7206E+06  3.3872E+07  1.4730E+07
     0.3978240  3.3572E+07  3.0801E+06  3.3572E+07  1.4566E+07
     0.3972277  3.3274E+07  7.2112E+05  3.3274E+07  1.4404E+07
     0.3966324  3.2978E+07  1.9017E+05  3.2978E+07  1.4242E+07
     0.3960379  3.2684E+07  2.4063E+05  3.2684E+07  1.4083E+07
     0.3954443  3.2391E+07  1.5444E+06  3.2391E+07  1.3924E+07
     0.3948516  3.2100E+07  1.0852E+06  3.2100E+07  1.3767E+07
     0.3942597  3.1812E+07  3.1007E+05  3.1812E+07  1.3612E+07
     0.3936688  3.1525E+07  2.8805E+05  3.1525E+07  1.3458E+07
     0.3930788  3.1240E+07  1.2601E+05  3.1240E+07  1.3305E+07
     0.3924896  3.0956E+07  5.6038E+05  3.0956E+07  1.3154E+07
     0.3919013  3.0675E+07  1.4134E+06  3.0675E+07  1.3004E+07
     0.3913139  3.0396E+07  5.5662E+06  3.0396E+07  1.2854E+07
     0.3907274  3.0118E+07  3.3927E+06  3.0118E+07  1.2707E+07
     0.3901418  2.9842E+07  1.3158E+06  2.9842E+07  1.2561E+07
     0.3895570  2.9568E+07  1.4393E+06  2.9568E+07  1.2416E+07
     0.3889731  2.9296E+07  2.1580E+06  2.9296E+07  1.2273E+07
     0.3883901  2.9026E+07  1.4053E+06  2.9026E+07  1.2131E+07
     0.3878080  2.8758E+07  1.0806E+06  2.8758E+07  1.1990E+07
     0.3872267  2.8491E+07  3.1219E+06  2.8491E+07  1.1850E+07
     0.3866463  2.8226E+07  2.4255E+06  2.8226E+07  1.1712E+07
     0.3860668  2.7963E+07  3.5367E+05  2.7963E+07  1.1575E+07
     0.3854882  2.7702E+07  9.4922E+05  2.7702E+07  1.1439E+07
     0.3849104  2.7442E+07  3.4168E+06  2.7442E+07  1.1305E+07
     0.3843335  2.7185E+07  3.1214E+06  2.7185E+07  1.1172E+07
     0.3837574  2.6929E+07  7.7771E+05  2.6929E+07  1.1040E+07
     0.3831822  2.6675E+07  7.3940E+05  2.6675E+07  1.0909E+07
     0.3826079  2.6423E+07  1.9821E+05  2.6423E+07  1.0780E+07
     0.3820344  2.6172E+07  4.6614E+05  2.6172E+07  1.0651E+07
     0.3814618  2.5923E+07  1.0742E+06  2.5923E+07  1.0524E+07
     0.3808901  2.5676E+07  5.8972E+06  2.5676E+07  1.0398E+07
     0.3803192  2.5431E+07  7.0159E+06  2.5431E+07  1.0274E+07
     0.3797491  2.5186E+07  1.9370E+06  2.5186E+07  1.0150E+07
     0.3791800  2.4940E+07  4.6284E+06  2.4940E+07  1.0028E+07
     0.3786116  2.4696E+07  4.1930E+06  2.4696E+07  9.9071E+06
     0.3780442  2.4454E+07  8.6125E+06  2.4454E+07  9.7873E+06
     0.3774775  2.4213E+07  7.2216E+06  2.4213E+07  9.6686E+06
     0.3769117  2.3975E+07  2.5773E+06  2.3975E+07  9.5510E+06
     0.3763468  2.3738E+07  1.1629E+06  2.3738E+07  9.4346E+06
     0.3757827  2.3503E+07  8.6430E+05  2.3503E+07  9.3194E+06
     0.3752195  2.3270E+07  7.4719E+05  2.3270E+07  9.2052E+06
     0.3746571  2.3038E+07  7.0611E+04  2.3038E+07  9.0922E+06
     0.3740956  2.2808E+07  2.9328E+05  2.2808E+07  8.9803E+06
     0.3735348  2.2580E+07  5.3000E+04  2.2580E+07  8.8696E+06
     0.3729750  2.2354E+07  4.1482E+05  2.2354E+07  8.7599E+06
     0.3724159  2.2129E+07  4.0355E+05  2.2129E+07  8.6514E+06
     0.3718578  2.1907E+07  1.5040E+05  2.1907E+07  8.5439E+06
     0.3713004  2.1685E+07  1.7653E+06  2.1685E+07  8.4375E+06
     0.3707439  2.1466E+07  2.4262E+05  2.1466E+07  8.3322E+06
     0.3701882  2.1248E+07  3.5441E+06  2.1248E+07  8.2279E+06
     0.3696333  2.1032E+07  6.2520E+06  2.1032E+07  8.1247E+06
     0.3690793  2.0818E+07  4.1170E+06  2.0818E+07  8.0226E+06
     0.3685261  2.0605E+07  2.0130E+06  2.0605E+07  7.9215E+06
     0.3679738  2.0394E+07  1.0111E+06  2.0394E+07  7.8214E+06
     0.3674222  2.0185E+07  5.4058E+06  2.0185E+07  7.7224E+06
     0.3668715  1.9977E+07  5.1526E+06  1.9977E+07  7.6244E+06
     0.3663216  1.9771E+07  7.3966E+06  1.9771E+07  7.5274E+06
     0.3657726  1.9566E+07  6.6241E+06  1.9566E+07  7.4314E+06
     0.3652244  1.9364E+07  2.1329E+06  1.9364E+07  7.3364E+06
     0.3646769  1.9162E+07  1.3853E+06  1.9162E+07  7.2424E+06
     0.3641303  1.8963E+07  3.4914E+06  1.8963E+07  7.1494E+06
     0.3635846  1.8765E+07  1.7696E+06  1.8765E+07  7.0574E+06
     0.3630396  1.8569E+07  1.3283E+06  1.8569E+07  6.9664E+06
     0.3624955  1.8374E+07  4.2386E+06  1.8374E+07  6.8763E+06
     0.3619522  1.8181E+07  7.7035E+05  1.8181E+07  6.7871E+06
     0.3614097  1.7989E+07  2.3206E+06  1.7989E+07  6.6989E+06
     0.3608680  1.7799E+07  3.5400E+05  1.7799E+07  6.6117E+06
     0.3603271  1.7610E+07  9.1103E+05  1.7610E+07  6.5254E+06
     0.3597870  1.7424E+07  1.6763E+06  1.7424E+07  6.4400E+06
     0.3592478  1.7238E+07  4.3253E+05  1.7238E+07  6.3555E+06
     0.3587093  1.7054E+07  4.1352E+05  1.7054E+07  6.2720E+06
     0.3581716  1.6872E+07  1.3800E+05  1.6872E+07  6.1893E+06
     0.3576348  1.6691E+07  4.0575E+05  1.6691E+07  6.1076E+06
     0.3570988  1.6512E+07  3.2906E+05  1.6512E+07  6.0267E+06
     0.3565635  1.6334E+07  5.8329E+05  1.6334E+07  5.9467E+06
     0.3560291  1.6158E+07  1.8428E+06  1.6158E+07  5.8676E+06
     0.3554955  1.5983E+07  2.9308E+06  1.5983E+07  5.7894E+06
     0.3549626  1.5810E+07  4.3572E+06  1.5810E+07  5.7120E+06
     0.3544306  1.5638E+07  6.3263E+06  1.5638E+07  5.6355E+06
     0.3538994  1.5468E+07  5.5940E+06  1.5468E+07  5.5599E+06
     0.3533689  1.5299E+07  5.4774E+06  1.5299E+07  5.4851E+06
     0.3528393  1.5132E+07  9.7218E+05  1.5132E+07  5.4111E+06
     0.3523104  1.4966E+07  4.0088E+05  1.4966E+07  5.3380E+06
     0.3517824  1.4801E+07  2.1940E+06  1.4801E+07  5.2656E+06
     0.3512551  1.4638E+07  8.8982E+05  1.4638E+07  5.1941E+06
     0.3507287  1.4477E+07  3.0479E+06  1.4477E+07  5.1234E+06
     0.3502030  1.4316E+07  2.9138E+06  1.4316E+07  5.0535E+06
     0.3496781  1.4157E+07  5.9943E+05  1.4157E+07  4.9844E+06
     0.3491540  1.4000E+07  1.6559E+05  1.4000E+07  4.9161E+06
     0.3486306  1.3844E+07  1.4189E+06  1.3844E+07  4.8486E+06
     0.3481081  1.3689E+07  1.7881E+06  1.3689E+07  4.7818E+06
     0.3475863  1.3536E+07  1.3236E+05  1.3536E+07  4.7158E+06
     0.3470654  1.3384E+07  1.0331E+06  1.3384E+07  4.6506E+06
     0.3465452  1.3234E+07  3.8124E+05  1.3234E+07  4.5861E+06
     0.3460258  1.3084E+07  5.7491E+05  1.3084E+07  4.5224E+06
     0.3455071  1.2936E+07  1.8474E+06  1.2936E+07  4.4594E+06
     0.3449893  1.2790E+07  1.3745E+06  1.2790E+07  4.3971E+06
     0.3444722  1.2645E+07  1.0886E+05  1.2645E+07  4.3356E+06
     0.3439559  1.2501E+07  6.2089E+04  1.2501E+07  4.2748E+06
     0.3434403  1.2358E+07  7.4238E+05  1.2358E+07  4.2147E+06
     0.3429256  1.2217E+07  2.4447E+06  1.2217E+07  4.1553E+06
     0.3424116  1.2077E+07  2.3459E+06  1.2077E+07  4.0967E+06
     0.3418984  1.1938E+07  3.3555E+06  1.1938E+07  4.0387E+06
     0.3413859  1.1801E+07  4.8984E+05  1.1801E+07  3.9814E+06
     0.3408742  1.1665E+07  3.1120E+06  1.1665E+07  3.9248E+06
     0.3403633  1.1530E+07  3.4268E+06  1.1530E+07  3.8689E+06
     0.3398532  1.1396E+07  4.6046E+06  1.1396E+07  3.8136E+06
     0.3393438  1.1264E+07  1.0618E+06  1.1264E+07  3.7590E+06
     0.3388352  1.1133E+07  2.6383E+06  1.1133E+07  3.7051E+06
     0.3383273  1.1003E+07  2.1802E+06  1.1003E+07  3.6518E+06
     0.3378202  1.0874E+07  1.9762E+06  1.0874E+07  3.5992E+06
     0.3373139  1.0747E+07  1.7140E+06  1.0747E+07  3.5472E+06
     0.3368083  1.0621E+07  1.1092E+06  1.0621E+07  3.4959E+06
     0.3363035  1.0496E+07  2.8899E+06  1.0496E+07  3.4451E+06
     0.3357994  1.0372E+07  3.5928E+06  1.0372E+07  3.3950E+06
     0.3352961  1.0249E+07  2.6562E+06  1.0249E+07  3.3456E+06
     0.3347935  1.0128E+07  3.2170E+06  1.0128E+07  3.2967E+06
     0.3342917  1.0007E+07  2.9351E+06  1.0007E+07  3.2484E+06
     0.3337907  9.8882E+06  3.9727E+06  9.8882E+06  3.2008E+06
     0.3332904  9.7702E+06  4.8028E+06  9.7702E+06  3.1537E+06
     0.3327908  9.6534E+06  4.2949E+06  9.6534E+06  3.1072E+06
     0.3322920  9.5377E+06  3.0987E+06  9.5377E+06  3.0613E+06
     0.3317940  9.4231E+06  3.4233E+06  9.4231E+06  3.0160E+06
     0.3312967  9.3096E+06  3.3786E+06  9.3096E+06  2.9712E+06
     0.3308001  9.1973E+06  2.8601E+06  9.1973E+06  2.9271E+06
     0.3303043  9.0860E+06  4.9880E+06  9.0860E+06  2.8834E+06
     0.3298092  8.9736E+06  4.6094E+06  8.9736E+06  2.8404E+06
     0.3293149  8.8588E+06  4.9829E+06  8.8588E+06  2.7978E+06
     0.3288213  8.7451E+06  3.5279E+06  8.7451E+06  2.7559E+06
     0.3283285  8.6326E+06  4.0504E+06  8.6326E+06  2.7144E+06
     0.3278364  8.5213E+06  3.1207E+06  8.5213E+06  2.6735E+06
     0.3273450  8.4112E+06  3.4506E+06  8.4112E+06  2.6331E+06
     0.3268543  8.3023E+06  3.7495E+06  8.3023E+06  2.5933E+06
     0.3263644  8.1945E+06  3.0576E+06  8.1945E+06  2.5539E+06
     0.3258753  8.0879E+06  3.6554E+06  8.0879E+06  2.5151E+06
     0.3253868  7.9824E+06  2.5248E+06  7.9824E+06  2.4768E+06
     0.3248991  7.8781E+06  2.3622E+06  7.8781E+06  2.4389E+06
     0.3244122  7.7749E+06  1.2391E+06  7.7749E+06  2.4016E+06
     0.3239259  7.6728E+06  1.8684E+06  7.6728E+06  2.3647E+06
     0.3234404  7.5718E+06  3.9682E+05  7.5718E+06  2.3284E+06
     0.3229556  7.4720E+06  1.0219E+06  7.4720E+06  2.2925E+06
     0.3224716  7.3732E+06  9.5268E+05  7.3732E+06  2.2571E+06
     0.3219883  7.2755E+06  1.6714E+06  7.2755E+06  2.2222E+06
     0.3215056  7.1789E+06  1.1847E+06  7.1789E+06  2.1877E+06
     0.3210237  7.0833E+06  1.0823E+06  7.0833E+06  2.1537E+06
     0.3205426  6.9888E+06  1.6382E+06  6.9888E+06  2.1201E+06
     0.3200621  6.8954E+06  8.3816E+05  6.8954E+06  2.0870E+06
     0.3195824  6.8030E+06  6.8423E+05  6.8030E+06  2.0544E+06
     0.3191034  6.7116E+06  6.6780E+05  6.7116E+06  2.0222E+06
     0.3186251  6.6213E+06  4.3924E+05  6.6213E+06  1.9904E+06
     0.3181476  6.5320E+06  7.7115E+05  6.5320E+06  1.9590E+06
     0.3176707  6.4436E+06  2.0777E+06  6.4436E+06  1.9281E+06
     0.3171946  6.3563E+06  2.5504E+06  6.3563E+06  1.8976E+06
     0.3167191  6.2700E+06  1.1678E+06  6.2700E+06  1.8675E+06
     0.3162444  6.1846E+06  1.8369E+06  6.1846E+06  1.8378E+06
     0.3157704  6.1002E+06  1.6711E+06  6.1002E+06  1.8086E+06
     0.3152971  6.0168E+06  1.2868E+06  6.0168E+06  1.7797E+06
     0.3148246  5.9343E+06  1.6715E+06  5.9343E+06  1.7512E+06
     0.3143527  5.8528E+06  1.3169E+06  5.8528E+06  1.7232E+06
     0.3138815  5.7722E+06  1.5825E+06  5.7722E+06  1.6955E+06
     0.3134111  5.6926E+06  8.1364E+05  5.6926E+06  1.6682E+06
     0.3129413  5.6139E+06  8.9405E+05  5.6139E+06  1.6413E+06
     0.3124723  5.5361E+06  9.3291E+05  5.5361E+06  1.6147E+06
     0.3120039  5.4592E+06  1.4235E+06  5.4592E+06  1.5886E+06
     0.3115363  5.3832E+06  1.1475E+06  5.3832E+06  1.5628E+06
     0.3110693  5.3081E+06  1.3950E+06  5.3081E+06  1.5373E+06
     0.3106031  5.2338E+06  7.2781E+05  5.2338E+06  1.5122E+06
     0.3101376  5.1605E+06  1.3212E+05  5.1605E+06  1.4875E+06
     0.3096727  5.0880E+06  7.8924E+04  5.0880E+06  1.4632E+06
     0.3092086  5.0164E+06  1.0879E+04  5.0164E+06  1.4391E+06
     0.3087451  4.9456E+06  1.4644E+05  4.9456E+06  1.4155E+06
     0.3082823  4.8757E+06  2.1609E+04  4.8757E+06  1.3921E+06
     0.3078203  4.8066E+06  1.5193E+05  4.8066E+06  1.3691E+06
     0.3073589  4.7383E+06  2.4622E+05  4.7383E+06  1.3465E+06
     0.3068982  4.6709E+06  1.5804E+05  4.6709E+06  1.3241E+06
     0.3064382  4.6042E+06  1.6780E+05  4.6042E+06  1.3021E+06
     0.3059790  4.5384E+06  2.4325E+04  4.5384E+06  1.2804E+06
     0.3055203  4.4734E+06  5.5347E+04  4.4734E+06  1.2590E+06
     0.3050624  4.4091E+06  6.4884E+04  4.4091E+06  1.2380E+06
     0.3046052  4.3457E+06  2.5371E+04  4.3457E+06  1.2172E+06
     0.3041486  4.2830E+06  3.3221E+04  4.2830E+06  1.1967E+06
     0.3036927  4.2211E+06  2.7600E+04  4.2211E+06  1.1765E+06
     0.3032376  4.1599E+06  8.7240E+04  4.1599E+06  1.1567E+06
     0.3027831  4.0995E+06  3.5400E+04  4.0995E+06  1.1371E+06
     0.3023292  4.0399E+06  3.3998E+03  4.0399E+06  1.1178E+06
     0.3018761  3.9810E+06  3.3904E+03  3.9810E+06  1.0988E+06
     0.3014236  3.9228E+06  2.2864E+04  3.9228E+06  1.0801E+06
     0.3009718  3.8653E+06  2.0530E+04  3.8653E+06  1.0617E+06
     0.3005207  3.8086E+06  2.3266E+04  3.8086E+06  1.0435E+06
     0.3000703  3.7525E+06  1.4428E+04  3.7525E+06  1.0257E+06
     0.2996205  3.6972E+06  4.4039E+05  3.6972E+06  1.0080E+06
     0.2991715  3.6426E+06  1.1420E+06  3.6426E+06  9.9070E+05
     0.2987230  3.5886E+06  1.5017E+06  3.5886E+06  9.7361E+05
     0.2982753  3.5354E+06  1.8332E+06  3.5354E+06  9.5678E+05
     0.2978282  3.4828E+06  1.7185E+06  3.4828E+06  9.4021E+05
     0.2973818  3.4309E+06  1.8404E+06  3.4309E+06  9.2389E+05
     0.2969361  3.3797E+06  1.7321E+06  3.3797E+06  9.0782E+05
     0.2964911  3.3291E+06  1.8724E+06  3.3291E+06  8.9200E+05
     0.2960467  3.2791E+06  1.6598E+06  3.2791E+06  8.7642E+05
     0.2956029  3.2298E+06  1.6006E+06  3.2298E+06  8.6108E+05
     0.2951599  3.1811E+06  1.7765E+06  3.1811E+06  8.4597E+05
     0.2947175  3.1331E+06  1.4204E+06  3.1331E+06  8.3110E+05
     0.2942758  3.0857E+06  2.3260E+06  3.0857E+06  8.1646E+05
     0.2938347  3.0389E+06  1.9178E+06  3.0389E+06  8.0204E+05
     0.2933943  2.9927E+06  2.1932E+06  2.9927E+06  7.8785E+05
     0.2929545  2.9471E+06  1.8425E+06  2.9471E+06  7.7389E+05
     0.2925154  2.9021E+06  2.0086E+06  2.9021E+06  7.6014E+05
     0.2920770  2.8578E+06  1.7384E+06  2.8578E+06  7.4661E+05
     0.2916392  2.8139E+06  1.6499E+06  2.8139E+06  7.3329E+05
     0.2912021  2.7707E+06  1.9459E+06  2.7707E+06  7.2018E+05
     0.2907656  2.7280E+06  1.6703E+06  2.7280E+06  7.0727E+05
     0.2903298  2.6860E+06  1.4170E+06  2.6860E+06  6.9457E+05
     0.2898947  2.6444E+06  1.4089E+06  2.6444E+06  6.8208E+05
     0.2894602  2.6034E+06  1.3801E+06  2.6034E+06  6.6978E+05
     0.2890263  2.5630E+06  1.3874E+06  2.5630E+06  6.5768E+05
     0.2885931  2.5231E+06  1.2784E+06  2.5231E+06  6.4577E+05
     0.2881606  2.4838E+06  1.1905E+06  2.4838E+06  6.3406E+05
     0.2877286  2.4450E+06  1.1922E+06  2.4450E+06  6.2253E+05
     0.2872974  2.4067E+06  1.4280E+06  2.4067E+06  6.1119E+05
     0.2868668  2.3689E+06  1.5237E+06  2.3689E+06  6.0003E+05
     0.2864368  2.3316E+06  1.4227E+06  2.3316E+06  5.8905E+05
     0.2860075  2.2949E+06  1.3151E+06  2.2949E+06  5.7825E+05
     0.2855788  2.2586E+06  1.2441E+06  2.2586E+06  5.6762E+05
     0.2851508  2.2229E+06  1.2610E+06  2.2229E+06  5.5717E+05
     0.2847234  2.1876E+06  1.1761E+06  2.1876E+06  5.4690E+05
     0.2842966  2.1528E+06  1.1865E+06  2.1528E+06  5.3678E+05
     0.2838705  2.1185E+06  1.0623E+06  2.1185E+06  5.2684E+05
     0.2834450  2.0847E+06  1.0165E+06  2.0847E+06  5.1706E+05
     0.2830202  2.0513E+06  1.2232E+06  2.0513E+06  5.0744E+05
     0.2825960  2.0184E+06  1.1821E+06  2.0184E+06  4.9798E+05
     0.2821724  1.9860E+06  9.3501E+05  1.9860E+06  4.8868E+05
     0.2817495  1.9540E+06  1.0696E+06  1.9540E+06  4.7953E+05
     0.2813272  1.9225E+06  9.4393E+05  1.9225E+06  4.7053E+05
     0.2809055  1.8914E+06  1.4493E+06  1.8914E+06  4.6169E+05
     0.2804845  1.8608E+06  1.5055E+06  1.8608E+06  4.5299E+05
     0.2800641  1.8305E+06  1.3994E+06  1.8305E+06  4.4444E+05
     0.2796443  1.8008E+06  1.3395E+06  1.8008E+06  4.3604E+05
     0.2792252  1.7714E+06  1.3231E+06  1.7714E+06  4.2777E+05
     0.2788067  1.7424E+06  1.0858E+06  1.7424E+06  4.1965E+05
     0.2783888  1.7139E+06  1.2751E+06  1.7139E+06  4.1166E+05
     0.2779715  1.6858E+06  1.3619E+06  1.6858E+06  4.0381E+05
     0.2775549  1.6580E+06  1.1067E+06  1.6580E+06  3.9609E+05
     0.2771389  1.6307E+06  1.2128E+06  1.6307E+06  3.8851E+05
     0.2767235  1.6038E+06  1.1680E+06  1.6038E+06  3.8105E+05
     0.2763087  1.5772E+06  1.1682E+06  1.5772E+06  3.7372E+05
     0.2758946  1.5511E+06  9.3183E+05  1.5511E+06  3.6652E+05
     0.2754811  1.5253E+06  1.1739E+06  1.5253E+06  3.5944E+05
     0.2750682  1.4999E+06  1.0577E+06  1.4999E+06  3.5249E+05
     0.2746559  1.4749E+06  1.2682E+06  1.4749E+06  3.4566E+05
     0.2742442  1.4502E+06  1.1431E+06  1.4502E+06  3.3894E+05
     0.2738332  1.4259E+06  1.0762E+06  1.4259E+06  3.3234E+05
     0.2734227  1.4020E+06  1.0729E+06  1.4020E+06  3.2586E+05
     0.2730129  1.3784E+06  9.9054E+05  1.3784E+06  3.1949E+05
     0.2726037  1.3551E+06  1.0130E+06  1.3551E+06  3.1323E+05
     0.2721951  1.3322E+06  9.7611E+05  1.3322E+06  3.0708E+05
     0.2717872  1.3097E+06  9.2596E+05  1.3097E+06  3.0104E+05
     0.2713798  1.2874E+06  7.9184E+05  1.2874E+06  2.9511E+05
     0.2709730  1.2655E+06  9.8229E+05  1.2655E+06  2.8928E+05
     0.2705669  1.2440E+06  7.1913E+05  1.2440E+06  2.8356E+05
     0.2701613  1.2228E+06  8.2929E+05  1.2228E+06  2.7793E+05
     0.2697564  1.2018E+06  6.0200E+05  1.2018E+06  2.7241E+05
     0.2693521  1.1812E+06  6.4488E+05  1.1812E+06  2.6699E+05
     0.2689484  1.1609E+06  7.0112E+05  1.1609E+06  2.6166E+05
     0.2685453  1.1409E+06  6.6045E+05  1.1409E+06  2.5643E+05
     0.2681428  1.1212E+06  7.8214E+05  1.1212E+06  2.5129E+05
     0.2677409  1.1018E+06  7.5914E+05  1.1018E+06  2.4625E+05
     0.2673396  1.0828E+06  8.1733E+05  1.0828E+06  2.4129E+05
     0.2669389  1.0640E+06  9.2158E+05  1.0640E+06  2.3643E+05
     0.2665388  1.0454E+06  6.8669E+05  1.0454E+06  2.3165E+05
     0.2661393  1.0272E+06  8.2118E+05  1.0272E+06  2.2697E+05
     0.2657404  1.0093E+06  8.5194E+05  1.0093E+06  2.2236E+05
     0.2653421  9.9160E+05  6.8488E+05  9.9160E+05  2.1785E+05
     0.2649444  9.7421E+05  7.9288E+05  9.7421E+05  2.1341E+05
     0.2645473  9.5708E+05  6.1743E+05  9.5708E+05  2.0906E+05
     0.2641507  9.4022E+05  7.0649E+05  9.4022E+05  2.0478E+05
     0.2637548  9.2363E+05  6.1616E+05  9.2363E+05  2.0059E+05
     0.2633595  9.0729E+05  4.9388E+05  9.0729E+05  1.9647E+05
     0.2629648  8.9121E+05  5.5462E+05  8.9121E+05  1.9243E+05
     0.2625706  8.7538E+05  5.2640E+05  8.7538E+05  1.8846E+05
     0.2621771  8.5980E+05  5.6455E+05  8.5980E+05  1.8457E+05
     0.2617841  8.4447E+05  5.0909E+05  8.4447E+05  1.8075E+05
     0.2613917  8.2938E+05  4.1810E+05  8.2938E+05  1.7700E+05
     0.2610000  8.1453E+05  5.0932E+05  8.1453E+05  1.7333E+05
     0.2606088  7.9992E+05  6.7746E+05  7.9992E+05  1.6972E+05
     0.2602181  7.8553E+05  5.5275E+05  7.8553E+05  1.6618E+05
     0.2598281  7.7138E+05  5.6962E+05  7.7138E+05  1.6270E+05
     0.2594387  7.5746E+05  5.7402E+05  7.5746E+05  1.5930E+05
     0.2590498  7.4375E+05  6.4780E+05  7.4375E+05  1.5595E+05
     0.2586616  7.3027E+05  6.5950E+05  7.3027E+05  1.5267E+05
     0.2582739  7.1701E+05  5.8355E+05  7.1701E+05  1.4946E+05
     0.2578868  7.0396E+05  5.9937E+05  7.0396E+05  1.4630E+05
     0.2575002  6.9112E+05  6.0215E+05  6.9112E+05  1.4321E+05
     0.2571143  6.7849E+05  5.8733E+05  6.7849E+05  1.4017E+05
     0.2567289  6.6606E+05  5.9317E+05  6.6606E+05  1.3719E+05
     0.2563441  6.5384E+05  5.8778E+05  6.5384E+05  1.3427E+05
     0.2559599  6.4182E+05  5.6452E+05  6.4182E+05  1.3141E+05
     0.2555762  6.2999E+05  5.5108E+05  6.2999E+05  1.2860E+05
     0.2551932  6.1836E+05  5.2687E+05  6.1836E+05  1.2585E+05
     0.2548107  6.0692E+05  4.7940E+05  6.0692E+05  1.2315E+05
     0.2544288  5.9567E+05  4.9794E+05  5.9567E+05  1.2050E+05
     0.2540474  5.8461E+05  4.6167E+05  5.8461E+05  1.1790E+05
     0.2536666  5.7373E+05  4.8304E+05  5.7373E+05  1.1536E+05
     0.2532864  5.6303E+05  4.1491E+05  5.6303E+05  1.1286E+05
     0.2529068  5.5251E+05  4.3966E+05  5.5251E+05  1.1042E+05
     0.2525277  5.4216E+05  4.1954E+05  5.4216E+05  1.0802E+05
     0.2521492  5.3199E+05  4.2531E+05  5.3199E+05  1.0567E+05
     0.2517713  5.2199E+05  4.2458E+05  5.2199E+05  1.0337E+05
     0.2513939  5.1216E+05  4.2243E+05  5.1216E+05  1.0111E+05
     0.2510171  5.0249E+05  4.4398E+05  5.0249E+05  9.8897E+04
     0.2506409  4.9298E+05  4.0768E+05  4.9298E+05  9.6729E+04
     0.2502652  4.8364E+05  4.1310E+05  4.8364E+05  9.4603E+04
     0.2498901  4.7445E+05  4.0668E+05  4.7445E+05  9.2520E+04
     0.2495156  4.6543E+05  4.0772E+05  4.6543E+05  9.0479E+04
     0.2491416  4.5655E+05  3.7156E+05  4.5655E+05  8.8479E+04
     0.2487682  4.4783E+05  3.7260E+05  4.4783E+05  8.6520E+04
     0.2483953  4.3926E+05  3.3863E+05  4.3926E+05  8.4600E+04
